0.000000000000000000e+00,5.052631578947368585e-01,1.010526315789473717e+00,1.515789473684210575e+00,2.021052631578947434e+00,2.526315789473684070e+00,3.031578947368421151e+00,3.536842105263158231e+00,4.042105263157894868e+00,4.547368421052631504e+00,5.052631578947368141e+00,5.557894736842105665e+00,6.063157894736842302e+00,6.568421052631578938e+00,7.073684210526316463e+00,7.578947368421053099e+00,8.084210526315789735e+00,8.589473684210526372e+00,9.094736842105263008e+00,9.599999999999999645e+00,1.010526315789473628e+01,1.061052631578947469e+01,1.111578947368421133e+01,1.162105263157894797e+01,1.212631578947368460e+01,1.263157894736842124e+01,1.313684210526315788e+01,1.364210526315789451e+01,1.414736842105263293e+01,1.465263157894736956e+01,1.515789473684210620e+01,1.566315789473684283e+01,1.616842105263157947e+01,1.667368421052631788e+01,1.717894736842105274e+01,1.768421052631579116e+01,1.818947368421052602e+01,1.869473684210526443e+01,1.919999999999999929e+01,1.970526315789473770e+01,2.021052631578947256e+01,2.071578947368421098e+01,2.122105263157894939e+01,2.172631578947368425e+01,2.223157894736842266e+01,2.273684210526315752e+01,2.324210526315789593e+01,2.374736842105263079e+01,2.425263157894736921e+01,2.475789473684210762e+01,2.526315789473684248e+01,2.576842105263158089e+01,2.627368421052631575e+01,2.677894736842105416e+01,2.728421052631578902e+01,2.778947368421052744e+01,2.829473684210526585e+01,2.880000000000000071e+01,2.930526315789473912e+01,2.981052631578947398e+01,3.031578947368421240e+01,3.082105263157894726e+01,3.132631578947368567e+01,3.183157894736842053e+01,3.233684210526315894e+01,3.284210526315789735e+01,3.334736842105263577e+01,3.385263157894736707e+01,3.435789473684210549e+01,3.486315789473684390e+01,3.536842105263158231e+01,3.587368421052631362e+01,3.637894736842105203e+01,3.688421052631579045e+01,3.738947368421052886e+01,3.789473684210526727e+01,3.839999999999999858e+01,3.890526315789473699e+01,3.941052631578947540e+01,3.991578947368421382e+01,4.042105263157894512e+01,4.092631578947368354e+01,4.143157894736842195e+01,4.193684210526316036e+01,4.244210526315789878e+01,4.294736842105263008e+01,4.345263157894736850e+01,4.395789473684210691e+01,4.446315789473684532e+01,4.496842105263158373e+01,4.547368421052631504e+01,4.597894736842105345e+01,4.648421052631579187e+01,4.698947368421053028e+01,4.749473684210526159e+01,4.800000000000000000e+01
-inf,1.101548417707935457e+01,1.227283266176626420e+01,1.323470859490315199e+01,1.201863337474319771e+01,1.338534897194873885e+01,1.295194797921572594e+01,1.330553736863259218e+01,1.364107763988907962e+01,1.291732282320501746e+01,1.456222878214455996e+01,1.277865983244326031e+01,1.267847906540738556e+01,1.372553217115129343e+01,1.407521890736603076e+01,1.393416476164056483e+01,1.505283093881478607e+01,1.505703915426266626e+01,1.457918460306936836e+01,1.492770746499262202e+01,1.380691826114491683e+01,1.385858007339435183e+01,1.437250344100269928e+01,1.314028306522535061e+01,1.554366089651198557e+01,1.408788878289274038e+01,1.525073063798981110e+01,1.466243966884379013e+01,1.325946946896211998e+01,1.427777674768213778e+01,1.471863119734933001e+01,1.418795169903542686e+01,1.499126086257537871e+01,1.567780545436922424e+01,1.463437070742726753e+01,1.599994952453540087e+01,1.517201626916848944e+01,1.558047937702947294e+01,1.495128675054923661e+01,1.438343003306493983e+01,1.529081338383541855e+01,1.453687867825655289e+01,1.506826140578109730e+01,1.557193941536720239e+01,1.465896787077439534e+01,1.413495679922020365e+01,1.496769826637359380e+01,1.576049397794559681e+01,1.545671422747970070e+01,1.407351703454613023e+01,1.489663399839128033e+01,1.431795721612354733e+01,1.595437762197606091e+01,1.457317484898880799e+01,1.575099574408026726e+01,1.564459960652816939e+01,1.547299797243144859e+01,1.468092304981161966e+01,1.562085625054291782e+01,1.627829187808976741e+01,1.528195692185037302e+01,1.518892743338167151e+01,1.672180825298644180e+01,1.567448172203001810e+01,1.484996298045406604e+01,1.577613504055987192e+01,1.498566903312872434e+01,1.545939685222567661e+01,1.595780824231169426e+01,1.578473993101491857e+01,1.513309054096396800e+01,1.559418811658529336e+01,1.607108994065506025e+01,1.650253630146122674e+01,1.630985990173820355e+01,1.484533570904094191e+01,1.574300463550286722e+01,1.558363990068751903e+01,1.498499404042757632e+01,1.541058159531941385e+01,1.566087477559284480e+01,1.654925046539258204e+01,1.587645213863668303e+01,1.541568703933885764e+01,1.617609657784617028e+01,1.679959998692761758e+01,1.537056161867636561e+01,1.491963064951620410e+01,1.570364856634595618e+01,1.473556001944014326e+01,1.555671775685966196e+01,1.625193565968191578e+01,1.519120302027579683e+01,1.580392206519203491e+01,1.717653603839100640e+01,1.585181680567859175e+01
